STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02CB003,Water Level,NA,2002,2024,23
02CB003,Flow,NA,1980,2024,45
