STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HM004,Water Level,NA,2002,2024,23
02HM004,Instantantaneous Sediment,DI,1990,2000,9
02HM004,Flow,NA,1965,2024,60
