STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
06FA001,Water Level,NA,2002,2024,23
06FA001,Flow,NA,1979,2024,46
