STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
08MH029,Water Level,NA,1935,2023,48
08MH029,Flow,NA,1952,2023,71
