STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HM005,Water Level,NA,2002,2024,23
02HM005,Instantantaneous Sediment,DI,1990,2000,9
02HM005,Flow,NA,1969,2024,56
