STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02HC009,Water Level,NA,2002,2023,22
02HC009,Flow,NA,1953,2023,71
