STATION_NUMBER,DATA_TYPE,SED_DATA_TYPE,YEAR_FROM,YEAR_TO,RECORD_LENGTH
02JC008,Water Level,NA,2002,2024,23
02JC008,Instantantaneous Sediment,DI,1993,2002,9
02JC008,Flow,NA,1968,2024,57
